"REF_DATE","GEO","DGUID","Sex","Infant or perinatal mortality","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Males","Infant mortality","Rate","Rate","257","units ","0","v116625606","25.2.1.2","6.2","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625607","25.2.1.3","3.9","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625608","25.2.1.4","9.7","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Males","Perinatal mortality","Number","Number","223","units ","0","v116625609","25.2.2.1","20","","","","0"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116625610","25.2.2.2","6.2","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625611","25.2.2.3","3.9","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625612","25.2.2.4","9.7","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Infant mortality","Number","Number","223","units ","0","v116625613","25.3.1.1","15","","","","0"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Infant mortality","Rate","Rate","257","units ","0","v116625614","25.3.1.2","4.9","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625615","25.3.1.3","2.8","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625616","25.3.1.4","8.2","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Perinatal mortality","Number","Number","223","units ","0","v116625617","25.3.2.1","15","","","","0"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116625618","25.3.2.2","4.9","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625619","25.3.2.3","2.8","","","","1"
"2005","Région de la Capitale-Nationale, Quebec","2015A00072403","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625620","25.3.2.4","8.2","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Infant mortality","Number","Number","223","units ","0","v116625621","26.1.1.1","25","","","","0"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116625622","26.1.1.2","5.5","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625623","26.1.1.3","3.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625624","26.1.1.4","8.2","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116625625","26.1.2.1","25","","","","0"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116625626","26.1.2.2","5.5","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625627","26.1.2.3","3.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625628","26.1.2.4","8.2","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Infant mortality","Number","Number","223","units ","0","v116625629","26.2.1.1","15","","","","0"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Infant mortality","Rate","Rate","257","units ","0","v116625630","26.2.1.2","6.3","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625631","26.2.1.3","3.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625632","26.2.1.4","10.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Perinatal mortality","Number","Number","223","units ","0","v116625633","26.2.2.1","15","","","","0"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116625634","26.2.2.2","6.3","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625635","26.2.2.3","3.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625636","26.2.2.4","10.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Infant mortality","Number","Number","223","units ","0","v116625637","26.3.1.1","10","","","","0"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Infant mortality","Rate","Rate","257","units ","0","v116625638","26.3.1.2","4.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625639","26.3.1.3","2.4","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625640","26.3.1.4","8.8","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Perinatal mortality","Number","Number","223","units ","0","v116625641","26.3.2.1","10","","","","0"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116625642","26.3.2.2","4.6","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625643","26.3.2.3","2.4","","","","1"
"2005","Région de la Mauricie et du Centre-du-Québec, Quebec","2015A00072404","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625644","26.3.2.4","8.8","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Infant mortality","Number","Number","223","units ","0","v116625645","27.1.1.1","15","","","","0"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116625646","27.1.1.2","3.3","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625647","27.1.1.3","1.9","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625648","27.1.1.4","5.5","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116625649","27.1.2.1","20","","","","0"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116625650","27.1.2.2","4.4","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625651","27.1.2.3","2.7","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625652","27.1.2.4","6.9","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Infant mortality","Number","Number","223","units ","0","v116625653","27.2.1.1","10","","","","0"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Infant mortality","Rate","Rate","257","units ","0","v116625654","27.2.1.2","4.2","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625655","27.2.1.3","2.2","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625656","27.2.1.4","8.1","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Perinatal mortality","Number","Number","223","units ","0","v116625657","27.2.2.1","10","","","","0"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116625658","27.2.2.2","4.2","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625659","27.2.2.3","2.2","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625660","27.2.2.4","8.1","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Infant mortality","Number","Number","223","units ","0","v116625661","27.3.1.1","5","","","","0"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Infant mortality","Rate","Rate","257","units ","0","v116625662","27.3.1.2","2.3","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625663","27.3.1.3","0.8","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625664","27.3.1.4","5.6","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Perinatal mortality","Number","Number","223","units ","0","v116625665","27.3.2.1","10","","","","0"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116625666","27.3.2.2","4.5","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625667","27.3.2.3","2.3","","","","1"
"2005","Région de l'Estrie, Quebec","2015A00072405","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625668","27.3.2.4","8.6","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Infant mortality","Number","Number","223","units ","0","v116625669","28.1.1.1","100","","","","0"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116625670","28.1.1.2","4.6","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625671","28.1.1.3","3.8","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625672","28.1.1.4","5.6","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116625673","28.1.2.1","140","","","","0"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116625674","28.1.2.2","6.5","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625675","28.1.2.3","5.5","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625676","28.1.2.4","7.7","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Infant mortality","Number","Number","223","units ","0","v116625677","28.2.1.1","60","","","","0"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Infant mortality","Rate","Rate","257","units ","0","v116625678","28.2.1.2","5.4","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625679","28.2.1.3","4.2","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625680","28.2.1.4","7.0","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Perinatal mortality","Number","Number","223","units ","0","v116625681","28.2.2.1","70","","","","0"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116625682","28.2.2.2","6.3","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625683","28.2.2.3","4.9","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625684","28.2.2.4","8.0","","","","1"
"2005","Région de Montréal, Quebec","2015A00072406","Females","Infant mortality","Number","Number","223","units ","0","v116625685","28.3.1.1","40","","","","0"
"2005","Région de Montréal, Quebec","2015A00072406","Females","Infant mortality","Rate","Rate","257","units ","0","v116625686","28.3.1.2","3.8","","","","1"
